Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute9,Attribute12,Attribute15,Y
0.6622073578595317,0.3915492957746478,0.07692307692307691,0.07547169811320756,0.0,0.3333333333333333,0.8979591836734693,0.4117647058823529,1
0.7826086956521738,0.5352112676056338,0.0,0.15094339622641512,0.007246376811594204,0.3125,0.7857142857142856,0.5406162464985995,1
0.8294314381270902,0.7014084507042254,0.6862745098039216,0.25,0.4565217391304348,0.22916666666666669,0.6428571428571428,0.7058823529411765,1
0.8294314381270902,0.5661971830985915,0.4555052790346908,0.0660377358490566,0.0,0.19791666666666669,0.7755102040816325,0.5994397759103642,1
0.6187290969899665,0.4028169014084507,0.021116138763197585,0.0518867924528302,0.10869565217391305,0.46874999999999994,0.693877551020408,0.42577030812324934,1
0.6889632107023411,0.48169014084507034,0.006033182503770739,0.09905660377358491,0.20289855072463767,0.20833333333333331,0.7653061224489796,0.4201680672268908,1
0.3210702341137124,0.14366197183098592,0.0,0.02830188679245283,0.05072463768115942,0.19791666666666669,0.9285714285714285,0.12044817927170873,1
0.5351170568561873,0.6873239436619719,0.0,0.1320754716981132,0.601449275362319,0.15625,0.4285714285714285,0.6806722689075632,1
0.5719063545150501,0.3605633802816901,0.02865761689291101,0.0330188679245283,0.07246376811594203,0.4270833333333333,0.8775510204081631,0.3445378151260504,1
0.2976588628762542,0.23661971830985915,0.007541478129713424,0.0518867924528302,0.7246376811594203,0.25,0.7244897959183673,0.2492997198879552,1
0.6454849498327758,0.49859154929577465,0.0015082956259426848,0.16509433962264153,0.3333333333333333,0.40624999999999994,0.6020408163265305,0.535014005602241,1
0.46153846153846145,0.47605633802816893,0.0,0.12735849056603776,0.6159420289855073,0.3333333333333333,0.6428571428571428,0.431372549019608,1
0.5953177257525083,0.3126760563380281,0.4057315233785822,0.17924528301886794,0.0,0.4479166666666667,0.8571428571428571,0.3221288515406163,1
0.21739130434782608,0.247887323943662,0.0,0.0660377358490566,0.5579710144927537,0.22916666666666669,0.3775510204081632,0.22408963585434175,1
0.3812709030100334,0.2394366197183099,0.006033182503770739,0.0330188679245283,0.6594202898550725,0.46874999999999994,0.5408163265306122,0.26890756302521013,1
0.22073578595317725,0.10140845070422536,0.11613876319758673,0.0518867924528302,0.39855072463768115,0.6562499999999999,0.7857142857142856,0.11204481792717089,1
0.6421404682274248,0.6,0.05279034690799397,0.1839622641509434,0.34782608695652173,0.2916666666666667,0.673469387755102,0.6050420168067228,1
0.3076923076923077,0.21126760563380284,0.03167420814479638,0.0330188679245283,0.5507246376811594,0.2916666666666667,0.8265306122448979,0.19327731092436976,1
0.46488294314381273,0.3718309859154929,0.0,0.15094339622641512,0.05797101449275363,0.11458333333333333,0.5306122448979591,0.38655462184873957,1
0.4381270903010033,0.3267605633802816,0.006033182503770739,0.03773584905660378,0.34782608695652173,0.19791666666666669,0.6530612244897959,0.3529411764705883,1
0.27424749163879597,0.14084507042253522,0.2277526395173454,0.009433962264150945,0.0,0.46874999999999994,0.9183673469387754,0.1596638655462185,1
0.6254180602006689,0.3971830985915492,0.14479638009049772,0.07075471698113209,0.021739130434782608,0.19791666666666669,0.6632653061224489,0.4201680672268908,1
0.4581939799331104,0.2647887323943662,0.14328808446455504,0.05660377358490566,0.13768115942028986,0.4479166666666667,0.7755102040816325,0.2997198879551821,1
0.1605351170568562,0.22816901408450704,0.0,0.04245283018867925,0.391304347826087,0.22916666666666669,0.5816326530612245,0.2128851540616247,1
0.5585284280936454,0.5154929577464789,0.012066365007541479,0.02358490566037736,0.39855072463768115,0.22916666666666669,0.4591836734693877,0.535014005602241,1
0.46153846153846145,0.3352112676056338,0.0,0.16037735849056606,0.23188405797101452,0.22916666666666669,0.7346938775510203,0.33613445378151263,1
0.12374581939799331,0.2985915492957746,0.0,0.02358490566037736,0.6449275362318841,0.11458333333333333,0.510204081632653,0.3305322128851541,1
0.8394648829431437,0.5633802816901409,0.2669683257918552,0.15566037735849056,0.05797101449275363,0.46874999999999994,0.9285714285714285,0.5406162464985995,1
0.8361204013377925,0.571830985915493,0.17345399698340874,0.009433962264150945,0.0,0.2916666666666667,0.8571428571428571,0.6050420168067228,1
0.4682274247491639,0.2985915492957746,0.004524886877828054,0.1320754716981132,0.6304347826086957,0.3645833333333333,0.7142857142857142,0.2633053221288516,1
0.29096989966555187,0.11549295774647886,0.11312217194570136,0.01886792452830189,0.2536231884057971,0.40624999999999994,0.693877551020408,0.0700280112044818,1
0.3110367892976589,0.18028169014084502,0.0,0.11320754716981132,0.043478260869565216,0.3333333333333333,0.5408163265306122,0.19327731092436976,1
0.4816053511705686,0.3690140845070422,0.11161387631975868,0.08018867924528303,0.41304347826086957,0.19791666666666669,0.693877551020408,0.38095238095238104,1
0.44147157190635444,0.4140845070422535,0.0,0.10849056603773585,0.6666666666666666,0.17708333333333331,0.44897959183673464,0.4061624649859944,1
0.8160535117056856,0.6929577464788732,0.0,0.19811320754716982,0.14492753623188406,0.40624999999999994,0.31632653061224486,0.6638655462184875,1
0.24749163879598662,0.20845070422535208,0.09351432880844646,0.05660377358490566,0.5217391304347826,0.20833333333333331,0.5714285714285714,0.2436974789915967,1
0.3612040133779264,0.2704225352112676,0.007541478129713424,0.02830188679245283,0.2826086956521739,0.3333333333333333,0.6122448979591836,0.2941176470588236,1
0.2140468227424749,0.4112676056338027,0.0,0.07547169811320756,0.746376811594203,0.13541666666666669,0.3571428571428571,0.4369747899159665,1
0.3846153846153846,0.19718309859154934,0.0015082956259426848,0.04716981132075472,0.10144927536231883,0.46874999999999994,0.510204081632653,0.2324929971988796,1
0.3612040133779264,0.3267605633802816,0.09200603318250376,0.02830188679245283,0.36231884057971014,0.20833333333333331,0.5816326530612245,0.35574229691876746,1
0.6722408026755853,0.6197183098591549,0.0,0.09433962264150944,0.13043478260869565,0.19791666666666669,0.4795918367346938,0.607843137254902,1
0.7324414715719063,0.49014084507042244,0.4132730015082956,0.16037735849056606,0.0,0.3125,0.9285714285714285,0.4369747899159665,1
0.7157190635451505,0.7633802816901408,0.07088989441930618,0.16037735849056606,0.746376811594203,0.6145833333333333,0.346938775510204,0.7647058823529412,1
0.8494983277591973,0.5943661971830986,0.1463046757164404,0.0849056603773585,0.021739130434782608,0.2708333333333333,0.7346938775510203,0.6190476190476192,1
0.23076923076923075,0.08732394366197185,0.043740573152337855,0.05660377358490566,0.007246376811594204,0.04166666666666667,0.9591836734693877,0.08963585434173674,1
0.20066889632107024,0.3859154929577464,0.0,0.05660377358490566,0.3695652173913043,0.3125,0.28571428571428564,0.4201680672268908,1
0.24749163879598662,0.3183098591549296,0.0,0.07547169811320756,0.37681159420289856,0.4479166666666667,0.510204081632653,0.34173669467787116,1
0.25752508361204013,0.14366197183098592,0.021116138763197585,0.009433962264150945,0.2391304347826087,0.3645833333333333,0.8265306122448979,0.11764705882352947,1
0.6856187290969898,0.532394366197183,0.0,0.1320754716981132,0.09420289855072464,0.19791666666666669,0.6326530612244897,0.5238095238095238,1
0.7892976588628762,0.7380281690140845,0.009049773755656108,0.25943396226415094,0.40579710144927533,0.08333333333333333,0.4795918367346938,0.700280112044818,1
0.053511705685618735,0.10140845070422536,0.0196078431372549,0.004716981132075472,0.05072463768115942,0.40624999999999994,0.9183673469387754,0.1148459383753502,1
0.01672240802675586,0.3464788732394366,0.0,0.04716981132075472,0.6159420289855073,0.062499999999999986,0.346938775510204,0.38095238095238104,1
0.765886287625418,0.8760563380281691,0.0,0.23113207547169815,0.39855072463768115,0.6041666666666666,0.23469387755102042,0.8683473389355745,1
0.7926421404682275,0.5408450704225352,0.007541478129713424,0.11320754716981132,0.3333333333333333,0.34375,0.7755102040816325,0.5434173669467788,1
0.23411371237458195,0.05915492957746479,0.10708898944193061,0.08962264150943397,0.32608695652173914,0.4791666666666667,0.683673469387755,0.050420168067226906,1
0.2876254180602007,0.3464788732394366,0.0,0.04716981132075472,0.6159420289855073,0.4270833333333333,0.346938775510204,0.35574229691876746,1
0.7625418060200668,0.6056338028169014,0.013574660633484163,0.12264150943396228,0.05797101449275363,0.3125,0.6326530612244897,0.6190476190476192,1
0.8795986622073578,0.7014084507042254,0.02865761689291101,0.14150943396226418,0.5144927536231884,0.5416666666666666,0.7857142857142856,0.5994397759103642,1
0.25752508361204013,0.13521126760563376,0.04675716440422323,0.14150943396226418,0.7028985507246377,0.8124999999999999,0.6530612244897959,0.15406162464985998,1
0.7826086956521738,0.7098591549295774,0.1568627450980392,0.18867924528301888,0.6376811594202899,0.6979166666666666,0.6632653061224489,0.7170868347338937,1
0.3946488294314381,0.17746478873239438,0.048265460030165915,0.009433962264150945,0.0,0.13541666666666669,0.8673469387755101,0.2128851540616247,1
0.8127090301003344,0.647887323943662,0.0015082956259426848,0.04716981132075472,0.39855072463768115,0.3854166666666667,0.7244897959183673,0.5798319327731093,1
0.9197324414715718,0.6450704225352112,0.0,0.14622641509433965,0.05797101449275363,0.3125,0.8979591836734693,0.57703081232493,1
0.4782608695652174,0.49859154929577465,0.015082956259426848,0.11320754716981132,0.32608695652173914,0.40624999999999994,0.346938775510204,0.4901960784313726,1
0.5484949832775919,0.47042253521126753,0.004524886877828054,0.0518867924528302,0.2608695652173913,0.17708333333333331,0.7448979591836734,0.42577030812324934,1
0.7224080267558528,0.6957746478873239,0.0,0.25943396226415094,0.746376811594203,0.3645833333333333,0.39795918367346933,0.7058823529411765,1
0.7759197324414716,0.6225352112676056,0.0,0.1179245283018868,0.5942028985507246,0.40624999999999994,0.9081632653061223,0.4453781512605043,1
0.36454849498327757,0.3323943661971831,0.0015082956259426848,0.05660377358490566,0.30434782608695654,0.34375,0.8571428571428571,0.26050420168067234,1
0.1839464882943144,0.18873239436619718,0.0,0.04716981132075472,0.601449275362319,0.25,0.5816326530612245,0.20728291316526612,1
0.20066889632107024,0.3549295774647887,0.0,0.13679245283018868,0.7536231884057971,0.4791666666666667,0.21428571428571427,0.3697478991596639,1
0.6555183946488293,0.3492957746478873,0.04072398190045249,0.0660377358490566,0.0,0.2916666666666667,0.8163265306122448,0.3445378151260504,1
0.49498327759197325,0.3605633802816901,0.009049773755656108,0.06132075471698114,0.2463768115942029,0.2916666666666667,0.693877551020408,0.3473389355742298,1
0.5384615384615384,0.2929577464788732,0.06334841628959276,0.11320754716981132,0.007246376811594204,0.40624999999999994,0.9081632653061223,0.29131652661064433,1
0.588628762541806,0.3718309859154929,0.030165912518853696,0.08018867924528303,0.09420289855072464,0.5833333333333333,0.8673469387755101,0.3137254901960784,1
0.6321070234113713,0.43380281690140843,0.0015082956259426848,0.1179245283018868,0.34057971014492755,0.4270833333333333,0.6326530612244897,0.4677871148459384,1
0.6220735785953176,0.48450704225352115,0.007541478129713424,0.12735849056603776,0.007246376811594204,0.2916666666666667,0.8163265306122448,0.4117647058823529,1
0.5484949832775919,0.4112676056338027,0.12066365007541478,0.09905660377358491,0.2391304347826087,0.2916666666666667,0.6224489795918366,0.41736694677871156,1
0.30434782608695654,0.3549295774647887,0.0015082956259426848,0.1320754716981132,0.7753623188405797,0.3645833333333333,0.5714285714285714,0.3529411764705883,1
0.5484949832775919,0.49014084507042244,0.0,0.17452830188679247,0.6086956521739131,0.3645833333333333,0.5408163265306122,0.47899159663865554,1
0.5953177257525083,0.4140845070422535,0.043740573152337855,0.0849056603773585,0.5869565217391304,0.3645833333333333,0.5816326530612245,0.431372549019608,1
0.5785953177257525,0.5661971830985915,0.0,0.13679245283018868,0.5724637681159421,0.6770833333333333,0.4285714285714285,0.5238095238095238,1
0.3612040133779264,0.19718309859154934,0.04524886877828054,0.03773584905660378,0.42753623188405804,0.46874999999999994,0.7755102040816325,0.2128851540616247,1
0.4983277591973244,0.5774647887323944,0.0,0.1037735849056604,0.6159420289855073,0.2916666666666667,0.4795918367346938,0.546218487394958,1
0.6321070234113713,0.4197183098591549,0.015082956259426848,0.12264150943396228,0.18115942028985507,0.2708333333333333,0.6632653061224489,0.4229691876750701,1
0.4816053511705686,0.4028169014084507,0.034690799396681744,0.08018867924528303,0.6376811594202899,0.2708333333333333,0.673469387755102,0.3893557422969188,1
0.34782608695652173,0.2647887323943662,0.20211161387631976,0.07547169811320756,0.3333333333333333,0.3333333333333333,0.6020408163265305,0.2717086834733894,1
0.3110367892976589,0.19436619718309858,0.0889894419306184,0.004716981132075472,0.5,0.4270833333333333,0.7653061224489796,0.13165266106442583,1
0.4682274247491639,0.2338028169014085,0.12669683257918551,0.0660377358490566,0.0,0.3125,0.8265306122448979,0.27450980392156865,1
0.13377926421404682,0.10985915492957746,0.0,0.03773584905660378,0.17391304347826086,0.40624999999999994,0.7142857142857142,0.1456582633053222,1
0.2976588628762542,0.2985915492957746,0.009049773755656108,0.02358490566037736,0.2753623188405797,0.3125,0.5306122448979591,0.3025210084033614,1
0.3946488294314381,0.19154929577464788,0.1870286576168929,0.06132075471698114,0.014492753623188408,0.5416666666666666,0.8877551020408162,0.1792717086834734,1
0.2976588628762542,0.19436619718309858,0.0,0.07547169811320756,0.1956521739130435,0.3333333333333333,0.846938775510204,0.15686274509803924,1
0.3110367892976589,0.14084507042253522,0.004524886877828054,0.04245283018867925,0.0,0.17708333333333331,0.9081632653061223,0.14845938375350146,1
0.3913043478260869,0.3295774647887324,0.15987933634992457,0.09905660377358491,0.31884057971014496,0.3854166666666667,0.4897959183673469,0.3249299719887956,1
0.88628762541806,0.8901408450704226,0.0,0.2783018867924529,0.34782608695652173,0.4791666666666667,0.5714285714285714,0.6442577030812325,1
0.4013377926421404,0.18028169014084502,0.10708898944193061,0.01886792452830189,0.021739130434782608,0.2916666666666667,0.8775510204081631,0.18767507002801123,1
0.8494983277591973,0.6507042253521126,0.0,0.16509433962264153,0.5942028985507246,0.3645833333333333,0.6122448979591836,0.658263305322129,1
0.42809364548494977,0.2732394366197183,0.0030165912518853697,0.02830188679245283,0.0,0.25,0.9081632653061223,0.3025210084033614,1
0.9498327759197324,0.9774647887323943,0.0,0.3726415094339623,0.9492753623188406,0.7916666666666666,0.24489795918367344,0.9523809523809526,1
0.2508361204013378,0.18309859154929578,0.15082956259426847,0.0330188679245283,0.35507246376811596,0.3645833333333333,0.4285714285714285,0.21568627450980396,1
0.3411371237458194,0.3915492957746478,0.0,0.02830188679245283,0.6666666666666666,0.11458333333333333,0.4897959183673469,0.40336134453781525,1
0.7725752508361203,0.5464788732394366,0.09954751131221719,0.2783018867924529,0.2173913043478261,0.40624999999999994,0.673469387755102,0.5574229691876752,1
0.8628762541806019,0.6619718309859155,0.0030165912518853697,0.14622641509433965,0.3333333333333333,0.11458333333333333,0.9285714285714285,0.57703081232493,1
0.8896321070234113,0.7183098591549295,0.0,0.07547169811320756,0.746376811594203,0.17708333333333331,0.6530612244897959,0.7422969187675071,1
0.10367892976588629,0.21408450704225354,0.0,0.04716981132075472,0.6231884057971014,0.13541666666666669,0.6428571428571428,0.22689075630252106,1
0.8795986622073578,0.6225352112676056,0.08748114630467571,0.0330188679245283,0.07971014492753624,0.2708333333333333,0.8979591836734693,0.5994397759103642,1
0.5150501672240803,0.3295774647887324,0.0,0.12735849056603776,0.5652173913043478,0.20833333333333331,0.520408163265306,0.35574229691876746,1
0.43143812709030105,0.580281690140845,0.0015082956259426848,0.09433962264150944,0.5652173913043478,0.3645833333333333,0.4591836734693877,0.5098039215686275,1
0.3745819397993311,0.3549295774647887,0.02865761689291101,0.03773584905660378,0.44202898550724634,0.3333333333333333,0.6428571428571428,0.35014005602240894,1
0.8528428093645484,0.867605633802817,0.06184012066365007,0.169811320754717,0.673913043478261,0.2916666666666667,0.346938775510204,0.8907563025210086,1
0.568561872909699,0.3577464788732394,0.012066365007541479,0.08962264150943397,0.5072463768115942,0.3333333333333333,0.7346938775510203,0.3473389355742298,1
0.47157190635451507,0.5352112676056338,0.007541478129713424,0.0518867924528302,0.7753623188405797,0.3333333333333333,0.5714285714285714,0.5126050420168068,1
0.7759197324414716,0.47887323943661975,0.02865761689291101,0.0849056603773585,0.0,0.22916666666666669,0.8979591836734693,0.4677871148459384,1
0.6220735785953176,0.3690140845070422,0.0,0.0518867924528302,0.028985507246376815,0.5208333333333333,0.846938775510204,0.37254901960784315,1
0.7491638795986622,0.6028169014084507,0.0015082956259426848,0.16037735849056606,0.601449275362319,0.3854166666666667,0.6530612244897959,0.5602240896358543,1
0.5618729096989966,0.44225352112676053,0.0,0.17452830188679247,0.38405797101449274,0.5208333333333333,0.7755102040816325,0.2941176470588236,1
0.6187290969899665,0.3887323943661972,0.36651583710407243,0.07547169811320756,0.0,0.3125,0.8775510204081631,0.4145658263305323,1
0.8227424749163879,0.6704225352112676,0.18250377073906485,0.19339622641509432,0.5724637681159421,0.3854166666666667,0.5918367346938774,0.6666666666666667,1
0.4782608695652174,0.2676056338028169,0.0,0.10849056603773585,0.5579710144927537,0.49999999999999994,0.3061224489795918,0.2857142857142857,1
0.7525083612040133,0.5183098591549296,0.0015082956259426848,0.09905660377358491,0.20289855072463767,0.34375,0.7959183673469387,0.4817927170868348,1
0.30434782608695654,0.13239436619718312,0.013574660633484163,0.0330188679245283,0.05797101449275363,0.3333333333333333,0.9183673469387754,0.1344537815126051,1
0.5585284280936454,0.6084507042253521,0.0,0.16509433962264153,0.6956521739130435,0.8333333333333333,0.39795918367346933,0.6106442577030813,1
0.5117056856187291,0.21408450704225354,0.010558069381598792,0.12735849056603776,0.0,0.6145833333333333,0.9285714285714285,0.2380952380952381,1
0.47491638795986624,0.3859154929577464,0.0,0.0518867924528302,0.13043478260869565,0.25,0.4897959183673469,0.39495798319327735,1
0.5083612040133779,0.21690140845070424,0.0,0.19339622641509432,0.0,0.3125,0.9897959183673468,0.13165266106442583,1
0.7224080267558528,0.49295774647887325,0.0,0.1179245283018868,0.26811594202898553,0.3125,0.7551020408163265,0.4957983193277311,1
0.15719063545150502,0.08732394366197185,0.11010558069381599,0.009433962264150945,0.2826086956521739,0.5624999999999999,0.7755102040816325,0.10084033613445384,1
0.35451505016722407,0.543661971830986,0.0,0.14622641509433965,0.7246376811594203,0.3854166666666667,0.4183673469387755,0.5518207282913166,1
0.38795986622073575,0.2873239436619718,0.16138763197586725,0.1037735849056604,0.37681159420289856,0.34375,0.7142857142857142,0.22969187675070032,1
0.6588628762541806,0.3661971830985915,0.058823529411764705,0.1037735849056604,0.0,0.34375,0.8673469387755101,0.35854341736694684,1
0.5819397993311036,0.3915492957746478,0.08446455505279034,0.05660377358490566,0.3115942028985507,0.3125,0.7040816326530611,0.3977591036414566,1
0.5016722408026756,0.2901408450704226,0.10105580693815988,0.03773584905660378,0.12318840579710146,0.4479166666666667,0.8265306122448979,0.3249299719887956,1
0.12374581939799331,0.3859154929577464,0.0,0.02830188679245283,0.41304347826086957,0.09374999999999999,0.5408163265306122,0.3893557422969188,1
0.7290969899665551,0.5295774647887325,0.02865761689291101,0.1179245283018868,0.14492753623188406,0.3645833333333333,0.8877551020408162,0.47899159663865554,1
0.4548494983277592,0.21971830985915494,0.13273001508295626,0.0,0.0,0.4270833333333333,0.9081632653061223,0.19607843137254902,1
0.5585284280936454,0.2985915492957746,0.04524886877828054,0.02358490566037736,0.08695652173913043,0.6145833333333333,0.7857142857142856,0.31932773109243706,1
0.3612040133779264,0.2732394366197183,0.1583710407239819,0.2028301886792453,0.8405797101449275,0.46874999999999994,0.4795918367346938,0.2801120448179272,1
0.3377926421404682,0.3690140845070422,0.0015082956259426848,0.0849056603773585,0.036231884057971016,0.3333333333333333,0.39795918367346933,0.38655462184873957,1
0.41806020066889626,0.5661971830985915,0.007541478129713424,0.08962264150943397,0.36231884057971014,0.49999999999999994,0.4081632653061224,0.5854341736694679,1
0.4381270903010033,0.2929577464788732,0.0,0.09905660377358491,0.6231884057971014,0.46874999999999994,0.520408163265306,0.3221288515406163,1
0.35451505016722407,0.2619718309859155,0.06184012066365007,0.10849056603773585,0.36231884057971014,0.34375,0.5306122448979591,0.26610644257703087,1
0.34448160535117056,0.18591549295774648,0.0,0.0660377358490566,0.028985507246376815,0.4479166666666667,0.6020408163265305,0.22128851540616248,1
0.62876254180602,0.3943661971830986,0.22473604826546004,0.1037735849056604,0.0,0.34375,0.8979591836734693,0.3221288515406163,1
0.3110367892976589,0.12394366197183096,0.0,0.07547169811320756,0.40579710144927533,0.6354166666666666,0.683673469387755,0.05602240896358543,1
0.5284280936454849,0.3492957746478873,0.07692307692307691,0.02358490566037736,0.08695652173913043,0.46874999999999994,0.7448979591836734,0.3753501400560225,1
0.34448160535117056,0.20845070422535208,0.07390648567119155,0.04245283018867925,0.5,0.5833333333333333,0.4081632653061224,0.2324929971988796,1
0.34782608695652173,0.24225352112676055,0.015082956259426848,0.1037735849056604,0.40579710144927533,0.13541666666666669,0.520408163265306,0.2633053221288516,1
0.2709030100334448,0.21408450704225354,0.1191553544494721,0.0518867924528302,0.5144927536231884,0.34375,0.44897959183673464,0.22689075630252106,1
0.42140468227424743,0.3042253521126761,0.04223227752639517,0.1037735849056604,0.014492753623188408,0.3645833333333333,0.7857142857142856,0.3081232492997199,1
0.2976588628762542,0.13521126760563376,0.006033182503770739,0.009433962264150945,0.0,0.08333333333333333,1.0,0.17366946778711487,1
0.4147157190635452,0.2732394366197183,0.03167420814479638,0.12735849056603776,0.41304347826086957,0.5833333333333333,0.5510204081632653,0.3137254901960784,1
0.5618729096989966,0.5126760563380282,0.0,0.18867924528301888,0.7753623188405797,0.6041666666666666,0.5816326530612245,0.4677871148459384,1
0.5217391304347826,0.543661971830986,0.0,0.1037735849056604,0.39855072463768115,0.062499999999999986,0.5918367346938774,0.5266106442577031,1
0.2809364548494983,0.13802816901408446,0.004524886877828054,0.04245283018867925,0.21014492753623187,0.4791666666666667,0.7244897959183673,0.1456582633053222,1
0.8662207357859532,0.6422535211267606,0.6289592760180996,0.1179245283018868,0.05797101449275363,0.19791666666666669,0.7857142857142856,0.627450980392157,1
0.10033444816053512,0.2873239436619718,0.0015082956259426848,0.0518867924528302,0.5942028985507246,0.34375,0.4693877551020408,0.3137254901960784,1
0.3177257525083612,0.45915492957746484,0.0,0.14150943396226418,0.39855072463768115,0.6354166666666666,0.32653061224489793,0.48459383753501406,1
0.5117056856187291,0.24507042253521125,0.0,0.23113207547169815,0.0,0.20833333333333331,0.683673469387755,0.2380952380952381,1
0.7023411371237457,0.428169014084507,0.06787330316742081,0.1179245283018868,0.0,0.09374999999999999,0.9387755102040816,0.4229691876750701,1
0.1939799331103679,0.036619718309859134,0.0015082956259426848,0.04245283018867925,0.23188405797101452,0.40624999999999994,0.7959183673469387,0.0,1
0.5719063545150501,0.3633802816901408,0.0015082956259426848,0.09905660377358491,0.6086956521739131,0.5624999999999999,0.693877551020408,0.34173669467787116,1
0.12709030100334448,0.21690140845070424,0.0,0.04716981132075472,0.2753623188405797,0.34375,0.5918367346938774,0.20728291316526612,1
0.15384615384615385,0.08732394366197185,0.018099547511312215,0.01886792452830189,0.5144927536231884,0.09374999999999999,0.8571428571428571,0.1148459383753502,1
0.6354515050167223,0.3971830985915492,0.0,0.07547169811320756,0.6811594202898551,0.3854166666666667,0.8061224489795917,0.4005602240896359,1
