,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute9,Attribute11,Attribute12,Attribute13,Attribute15,Attribute14_1.0,Attribute14_2.0,Attribute14_3.0,Attribute14_4.0,Attribute14_5.0,Attribute14_6.0,Attribute14_7.0,Attribute14_8.0,Attribute16_Yes,Y
21,0.041666666666666664,0.36436170212765956,0.3661971830985916,0.0,0.06371111793354636,0.4562888753862041,0.24528301886792453,0.125,0.6767676767676769,0.7367549668874176,0.38508064516129037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
22,0.041666666666666664,0.2047872340425532,0.40241448692152926,0.0,0.06371111793354636,0.4562888753862041,0.12264150943396225,0.09722222222222221,0.4444444444444445,0.7185430463576168,0.4012096774193549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23,0.041666666666666664,0.3058510638297872,0.3179074446680081,0.015384615384615384,0.06371111793354636,0.4562888753862041,0.330188679245283,0.2638888888888889,0.5656565656565657,0.7284768211920536,0.32862903225806456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
24,0.041666666666666664,0.26861702127659576,0.39034205231388336,0.0,0.06371111793354636,0.4562888753862041,0.10377358490566037,0.09722222222222221,0.5151515151515152,0.9238410596026512,0.3891129032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
25,0.041666666666666664,0.3670212765957447,0.26760563380281693,0.05256410256410256,0.06371111793354636,0.4562888753862041,0.22641509433962265,0.18055555555555555,0.8484848484848486,0.3807947019867548,0.27822580645161293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
26,0.041666666666666664,0.30851063829787234,0.3621730382293763,0.09871794871794871,0.06371111793354636,0.4562888753862041,0.4528301886792453,0.41666666666666663,0.5555555555555557,0.508278145695364,0.3689516129032258,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
27,0.041666666666666664,0.2526595744680851,0.3440643863179075,0.0,0.06371111793354636,0.4562888753862041,0.10377358490566037,0.18055555555555555,0.6060606060606062,0.7168874172185404,0.3467741935483871,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
28,0.041666666666666664,0.5664893617021276,0.420523138832998,0.07307692307692308,0.06371111793354636,0.4562888753862041,0.19811320754716982,0.15277777777777776,0.9393939393939396,0.6059602649006628,0.41330645161290325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
29,0.041666666666666664,0.5132978723404256,0.6559356136820927,0.0,0.06371111793354636,0.4562888753862041,0.12264150943396225,0.125,0.2828282828282828,0.695364238410594,0.6713709677419356,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
30,0.041666666666666664,0.6196808510638298,0.5392354124748492,0.07692307692307693,0.06371111793354636,0.4562888753862041,0.14150943396226418,0.125,0.7272727272727274,0.599337748344368,0.4919354838709678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
31,0.041666666666666664,0.5691489361702128,0.7424547283702215,0.0,0.06371111793354636,0.4562888753862041,0.3018867924528302,0.3333333333333333,0.24242424242424243,0.599337748344368,0.7520161290322582,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
32,0.041666666666666664,0.7101063829787235,0.722334004024145,0.0,0.06371111793354636,0.4562888753862041,0.49056603773584906,0.3055555555555555,0.4040404040404041,0.5546357615894024,0.7318548387096776,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,1
33,0.041666666666666664,0.7579787234042552,0.7364185110663987,0.0,0.06371111793354636,0.4562888753862041,0.3018867924528302,0.2777777777777778,0.48484848484848486,0.5629139072847664,0.7217741935483872,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,1
34,0.041666666666666664,0.7739361702127661,0.625754527162978,0.016666666666666666,0.06371111793354636,0.4562888753862041,0.6792452830188679,0.125,0.98989898989899,0.5629139072847664,0.5483870967741936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
35,0.041666666666666664,0.678191489361702,0.5010060362173039,0.001282051282051282,0.06371111793354636,0.4562888753862041,0.20754716981132076,0.18055555555555555,0.8484848484848486,0.64569536423841,0.4919354838709678,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,1
36,0.041666666666666664,0.6595744680851063,0.5794768611670021,0.0,0.06371111793354636,0.4562888753862041,0.19811320754716982,0.20833333333333331,0.585858585858586,0.420529801324502,0.5786290322580646,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
37,0.041666666666666664,0.5292553191489362,0.5030181086519115,0.0,0.06371111793354636,0.4562888753862041,0.32075471698113206,0.2361111111111111,0.48484848484848486,0.587748344370862,0.49798387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38,0.041666666666666664,0.18882978723404256,0.37625754527162986,0.0,0.06371111793354636,0.4562888753862041,0.05660377358490566,0.05555555555555555,0.5353535353535355,0.8443708609271496,0.37298387096774194,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
39,0.041666666666666664,0.2021276595744681,0.3822937625754528,0.001282051282051282,0.06371111793354636,0.4562888753862041,0.17924528301886794,0.2361111111111111,0.48484848484848486,0.8096026490066208,0.3991935483870968,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
40,0.041666666666666664,0.1675531914893617,0.37826961770623746,0.0,0.06371111793354636,0.4562888753862041,0.10377358490566037,0.15277777777777776,0.4040404040404041,0.7847682119205288,0.3931451612903226,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
41,0.041666666666666664,0.22074468085106383,0.3943661971830986,0.0,0.06371111793354636,0.4562888753862041,0.24528301886792453,0.2638888888888889,0.4444444444444445,0.7715231788079464,0.4092741935483871,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
42,0.041666666666666664,0.1702127659574468,0.36418511066398396,0.0,0.06371111793354636,0.4562888753862041,0.05660377358490566,0.09722222222222221,0.5151515151515152,0.9188741721854292,0.38306451612903225,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
43,0.041666666666666664,0.18617021276595747,0.37826961770623746,0.0,0.06371111793354636,0.4562888753862041,0.12264150943396225,0.15277777777777776,0.37373737373737376,0.68708609271523,0.3931451612903226,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
44,0.041666666666666664,0.4441489361702128,0.3319919517102616,0.00641025641025641,0.06371111793354636,0.4562888753862041,0.49056603773584906,0.3055555555555555,0.6969696969696971,0.5645695364238392,0.3366935483870968,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,1
45,0.041666666666666664,0.5292553191489362,0.5794768611670021,0.0,0.06371111793354636,0.4562888753862041,0.12264150943396225,0.15277777777777776,0.47474747474747475,0.7235099337748316,0.5866935483870969,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
46,0.041666666666666664,0.574468085106383,0.460764587525151,0.07051282051282051,0.06371111793354636,0.4562888753862041,0.31245270137540376,0.26473316402802544,0.5684283555093042,0.6137956601081775,0.4962084737602312,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,1.0,1
47,0.041666666666666664,0.574468085106383,0.5613682092555333,0.28205128205128205,0.06371111793354636,0.4562888753862041,0.31245270137540376,0.26473316402802544,0.5684283555093042,0.6137956601081775,0.4962084737602312,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,1.0,1
48,0.041666666666666664,0.7287234042553192,0.6438631790744469,0.1717948717948718,0.06371111793354636,0.4562888753862041,0.3679245283018868,0.38888888888888884,0.686868686868687,0.3029801324503296,0.620967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
49,0.041666666666666664,0.5345744680851063,0.6398390342052315,0.008974358974358974,0.06371111793354636,0.4562888753862041,0.20754716981132076,0.09722222222222221,0.35353535353535354,0.5546357615894024,0.6350806451612905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
50,0.041666666666666664,0.6303191489361702,0.47887323943661975,0.6679487179487179,0.06371111793354636,0.4562888753862041,0.4528301886792453,0.2777777777777778,0.8787878787878789,0.4105960264900652,0.44959677419354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
51,0.041666666666666664,0.46276595744680854,0.5794768611670021,0.0,0.06371111793354636,0.4562888753862041,0.17924528301886794,0.18055555555555555,0.38383838383838387,0.6092715231788084,0.5766129032258066,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
52,0.041666666666666664,0.5478723404255319,0.5211267605633804,0.008974358974358974,0.06371111793354636,0.4562888753862041,0.32075471698113206,0.2777777777777778,0.5656565656565657,0.5231788079470192,0.5161290322580646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
53,0.041666666666666664,0.14095744680851063,0.29376257545271633,0.0,0.06371111793354636,0.4562888753862041,0.10377358490566037,0.18055555555555555,0.6363636363636365,0.6903973509933756,0.30645161290322587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
54,0.041666666666666664,0.18085106382978725,0.3621730382293763,0.0,0.06371111793354636,0.4562888753862041,0.14150943396226418,0.125,0.595959595959596,0.7798013245033104,0.36491935483870974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55,0.041666666666666664,0.34574468085106386,0.28571428571428575,0.06025641025641026,0.06371111793354636,0.4562888753862041,0.22641509433962265,0.2361111111111111,0.6363636363636365,0.7367549668874176,0.28225806451612906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
56,0.041666666666666664,0.2845744680851064,0.323943661971831,0.02564102564102564,0.06371111793354636,0.4562888753862041,0.17924528301886794,0.20833333333333331,0.7070707070707072,0.7119205298013256,0.3266129032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
57,0.041666666666666664,0.34042553191489366,0.4486921529175051,0.0,0.06371111793354636,0.4562888753862041,0.24528301886792453,0.2638888888888889,0.494949494949495,0.4735099337748352,0.44959677419354843,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
58,0.041666666666666664,0.31648936170212766,0.2877263581488934,0.06025641025641026,0.06371111793354636,0.4562888753862041,0.3490566037735849,0.2777777777777778,0.6969696969696971,0.5927152317880768,0.3004032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
59,0.041666666666666664,0.4521276595744681,0.5030181086519115,0.002564102564102564,0.06371111793354636,0.4562888753862041,0.2830188679245283,0.3611111111111111,0.494949494949495,0.5546357615894024,0.5080645161290324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
60,0.041666666666666664,0.31382978723404253,0.557344064386318,0.0,0.06371111793354636,0.4562888753862041,0.17924528301886794,0.15277777777777776,0.35353535353535354,0.7549668874172184,0.560483870967742,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
61,0.041666666666666664,0.37234042553191493,0.2917505030181087,0.005128205128205128,0.06371111793354636,0.4562888753862041,0.17924528301886794,0.18055555555555555,0.8484848484848486,0.5115894039735096,0.28225806451612906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
62,0.041666666666666664,0.34574468085106386,0.5090543259557345,0.0,0.06371111793354636,0.4562888753862041,0.17924528301886794,0.09722222222222221,0.42424242424242425,0.6192052980132452,0.5020161290322581,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
63,0.041666666666666664,0.44148936170212766,0.5955734406438633,0.0,0.06371111793354636,0.4562888753862041,0.32075471698113206,0.15277777777777776,0.36363636363636365,0.7284768211920536,0.5967741935483872,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
64,0.041666666666666664,0.22606382978723405,0.2917505030181087,0.029487179487179483,0.06371111793354636,0.4562888753862041,0.12264150943396225,0.20833333333333331,0.8181818181818183,0.6059602649006628,0.3024193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
65,0.041666666666666664,0.26595744680851063,0.3078470824949699,0.003846153846153846,0.06371111793354636,0.4562888753862041,0.19811320754716982,0.2361111111111111,0.7272727272727274,0.7731788079470192,0.32258064516129037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
66,0.041666666666666664,0.26595744680851063,0.28973843058350107,0.002564102564102564,0.06371111793354636,0.4562888753862041,0.17924528301886794,0.15277777777777776,0.8888888888888891,0.5562913907284752,0.28225806451612906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
67,0.041666666666666664,0.2446808510638298,0.2837022132796781,0.0,0.06371111793354636,0.4562888753862041,0.10377358490566037,0.15277777777777776,0.8484848484848486,0.653973509933774,0.2862903225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
68,0.041666666666666664,0.35106382978723405,0.28571428571428575,0.038461538461538464,0.06371111793354636,0.4562888753862041,0.4056603773584906,0.2777777777777778,0.7171717171717172,0.5629139072847664,0.24395161290322587,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,1.0,1
69,0.041666666666666664,0.3377659574468085,0.5392354124748492,0.001282051282051282,0.06371111793354636,0.4562888753862041,0.20754716981132076,0.2361111111111111,0.4646464646464647,0.4784768211920536,0.5403225806451614,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
70,0.041666666666666664,0.3936170212765957,0.6559356136820927,0.0,0.06371111793354636,0.4562888753862041,0.22641509433962265,0.2361111111111111,0.24242424242424243,0.591059602649004,0.6431451612903227,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
71,0.041666666666666664,0.571808510638298,0.6780684104627769,0.0,0.06371111793354636,0.4562888753862041,0.4056603773584906,0.15277777777777776,0.27272727272727276,0.5231788079470192,0.6774193548387099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
72,0.041666666666666664,0.5691489361702128,0.7162977867203222,0.0,0.06371111793354636,0.4562888753862041,0.17924528301886794,0.125,0.26262626262626265,0.678807947019866,0.6955645161290324,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
73,0.041666666666666664,0.7420212765957448,0.6740442655935616,0.0,0.06371111793354636,0.4562888753862041,0.17924528301886794,0.18055555555555555,0.32323232323232326,0.43708609271523,0.683467741935484,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,1
74,0.041666666666666664,0.6702127659574468,0.7484909456740444,0.0,0.06371111793354636,0.4562888753862041,0.3867924528301887,0.2638888888888889,0.26262626262626265,0.6639072847682108,0.7459677419354841,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,1
75,0.041666666666666664,0.4574468085106383,0.4748490945674045,0.0,0.06371111793354636,0.4562888753862041,0.14150943396226418,0.125,0.48484848484848486,0.6605960264900652,0.4778225806451613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
76,0.041666666666666664,0.5425531914893618,0.6076458752515093,0.015384615384615384,0.06371111793354636,0.4562888753862041,0.20754716981132076,0.2777777777777778,0.4444444444444445,0.7036423841059616,0.6068548387096776,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,1.0,0
77,0.041666666666666664,0.5611702127659575,0.5271629778672033,0.1076923076923077,0.06371111793354636,0.4562888753862041,0.19811320754716982,0.125,0.6666666666666667,0.6920529801324484,0.5060483870967742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
78,0.041666666666666664,0.5930851063829787,0.4124748490945675,0.07948717948717948,0.06371111793354636,0.4562888753862041,0.10377358490566037,0.18055555555555555,1.0,0.5529801324503296,0.4254032258064517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
79,0.041666666666666664,0.3936170212765957,0.5050301810865192,0.0,0.06371111793354636,0.4562888753862041,0.17924528301886794,0.2638888888888889,0.47474747474747475,0.6274834437086092,0.5141129032258065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,0.041666666666666664,0.3377659574468085,0.43058350100603626,0.0,0.06371111793354636,0.4562888753862041,0.05660377358490566,0.15277777777777776,0.6161616161616162,0.7980132450331112,0.4415322580645162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
81,0.041666666666666664,0.4148936170212766,0.3078470824949699,0.008974358974358974,0.06371111793354636,0.4562888753862041,0.330188679245283,0.3333333333333333,0.7373737373737375,0.3609271523178812,0.2963709677419355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
82,0.041666666666666664,0.30851063829787234,0.2917505030181087,0.024358974358974356,0.06371111793354636,0.4562888753862041,0.32075471698113206,0.18055555555555555,0.8686868686868688,0.35927152317880484,0.24596774193548393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
83,0.041666666666666664,0.3537234042553191,0.2696177062374246,0.06282051282051282,0.06371111793354636,0.4562888753862041,0.24528301886792453,0.2361111111111111,0.9090909090909092,0.5546357615894024,0.24798387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
84,0.041666666666666664,0.13031914893617022,0.3420523138832998,0.0,0.06371111793354636,0.4562888753862041,0.12264150943396225,0.09722222222222221,0.3434343434343435,0.8774834437086056,0.3326612903225807,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
85,0.041666666666666664,0.2446808510638298,0.43058350100603626,0.0,0.06371111793354636,0.4562888753862041,0.05660377358490566,0.09722222222222221,0.4545454545454546,0.8509933774834444,0.435483870967742,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
86,0.041666666666666664,0.24202127659574468,0.4466800804828975,0.0,0.06371111793354636,0.4562888753862041,0.07547169811320754,0.125,0.5151515151515152,0.7980132450331112,0.45362903225806456,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
87,0.041666666666666664,0.48670212765957444,0.4285714285714286,0.001282051282051282,0.06371111793354636,0.4562888753862041,0.6509433962264151,0.2361111111111111,0.8181818181818183,0.49172185430463244,0.39717741935483875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
88,0.041666666666666664,0.22074468085106383,0.4084507042253521,0.0,0.06371111793354636,0.4562888753862041,0.12264150943396225,0.09722222222222221,0.4040404040404041,0.774834437086092,0.4092741935483871,0.12335958005249344,0.06666666666666667,0.06640419947506562,0.05669291338582677,0.08057742782152232,0.10866141732283464,0.24173228346456693,0.22125984251968503,0.0,0
